preço (R$),endereço,área (m2),quartos,vagas,bairro
650000.0,Rua Aníbal de Matos,136,3,2, São Lucas
257000.0,Rua Glória do Goitá,45,2,1, São Lucas
300000.0,Avenida do Oratório,65,2,1, São Lucas
285000.0,Rua Edmundo Juventino Fuentes,56,2,1, São Lucas
500000.0,Rua Manuel Sequeira e Sá,87,3,1, São Lucas
265000.0,Rua Glória do Goitá,45,2,1, São Lucas
199999.0,Rua Adolfo Schnabel,37,1,0, São Lucas
220000.0,Avenida do Oratório,48,2,1, São Lucas
279000.0,Rua José Gomes de Almeida,49,1,1, São Lucas
410000.0,Avenida do Oratório,64,2,1, São Lucas
208295.48,Rua Adolfo Schnabel,26,1,0, São Lucas
245000.0,Rua Henrique Casela,45,1,1, São Lucas
300000.0,Avenida do Oratório,45,2,1, São Lucas
185000.0,Avenida do Oratório,44,2,1, São Lucas
260000.0,Rua José Gomes de Almeida,40,1,1, São Lucas
265000.0,Rua Solidônio Leite,56,2,1, São Lucas
355000.0,Avenida Professor Luiz Ignácio Anhaia Mello,54,2,1, São Lucas
320000.0,Rua Solidônio Leite,55,2,1, São Lucas
335000.0,Rua Serra Redonda,64,2,1, São Lucas
370000.0,Rua Edmundo Juventino Fuentes,59,2,1, São Lucas
330000.0,Rua Barros Sobrinho,57,2,1, São Lucas
270000.0,Rua Glória do Goitá,48,2,1, São Lucas
310000.0,Avenida Vila Ema,88,2,1, São Lucas
492138.85,Rua Solidônio Leite,52,2,1, São Lucas
255000.0,Rua Susana,47,2,0, São Lucas
271000.0,Avenida Vila Ema,55,2,1, São Lucas
290000.0,Rua Glória do Goitá,45,2,1, São Lucas
320000.0,Rua Serra Redonda,85,2,1, São Lucas
270000.0,Rua Solidônio Leite,59,2,1, São Lucas
390000.0,Rua Solidônio Leite,71,3,1, São Lucas
349000.0,Avenida do Oratório,59,3,1, São Lucas
230000.0,Avenida do Oratório,106,2,1, São Lucas
190000.0,Avenida Professor Luiz Ignácio Anhaia Mello,32,1,0, São Lucas
950000.0,Avenida Alberto Ramos,108,3,2, São Lucas
280000.0,Avenida Ragueb Chohfi,50,2,1, São Mateus
308000.0,Avenida Ragueb Chohfi,50,2,1, São Mateus
376103.91,Rua Escorpião,49,2,1, São Mateus
265000.0,Rua Forte do Triunfo,51,2,1, São Mateus
230000.0,Avenida Aricanduva,47,2,1, São Mateus
292492.77,Rua Nebulosas,44,2,1, São Mateus
220000.0,Rua Doutor Paulo Queiroz,47,2,1, São Mateus
270000.0,Avenida Forte do Leme,46,2,1, São Mateus
399830.11,Avenida Ragueb Chohfi,50,2,1, São Mateus
230000.0,Avenida Ragueb Chohfi,50,2,1, São Mateus
255000.0,Rua Nebulosas,42,2,1, São Mateus
270000.0,Rua Nebulosas,44,2,1, São Mateus
225000.0,Rua Nebulosas,44,2,1, São Mateus
350000.0,Avenida Aricanduva,81,3,1, São Mateus
310000.0,Avenida Aricanduva,65,3,1, São Mateus
350000.0,Rua Sargento Noel de Camargo,70,3,1, São Mateus
268000.0,Rua Forte do Triunfo,51,2,1, São Mateus
280000.0,Rua Forte do Triunfo,63,3,1, São Mateus
190000.0,Rua Escorpião,56,2,1, São Mateus
210000.0,Rua Forte do Triunfo,47,2,1, São Mateus
260000.0,Rua Forte do Triunfo,51,2,2, São Mateus
245000.0,Rua Forte do Triunfo,51,2,1, São Mateus
247517.26,Rua Forte do Triunfo,45,2,1, São Mateus
240000.0,Rua Forte do Triunfo,51,2,1, São Mateus
200000.0,Rua Escorpião,54,2,1, São Mateus
305000.0,Avenida Sapopemba,47,2,1, São Mateus
230000.0,Avenida Aricanduva,10,6,6, São Mateus
320000.0,Avenida Forte do Leme,58,3,1, São Mateus
200000.0,Rua Escorpião,52,2,1, São Mateus
220000.0,Rua Pacheco Gato,49,2,1, São Mateus
234000.0,Avenida Forte do Leme,47,2,1, São Mateus
280000.0,Rua Forte do Triunfo,54,2,1, São Mateus
260000.0,Avenida Ouro Verde de Minas,50,2,1, São Mateus
235000.0,Rua Pacheco Gato,45,2,1, São Mateus
240000.0,Rua Forte do Triunfo,56,2,1, São Mateus
230000.0,Rua Forte do Triunfo,47,2,1, São Mateus
235000.0,Rua Doutor Paulo Queiroz,47,2,1, São Mateus
295000.0,Avenida Sapopemba,47,2,1, São Mateus
253000.0,Avenida Aricanduva,47,2,1, São Mateus
260000.0,Rua Estado do Amazonas,44,2,1, São Mateus
200000.0,Rua Escorpião,50,2,1, São Mateus
180000.0,Rua Forte do Triunfo,35,1,1, São Mateus
388801.8,Rua André de Almeida,56,2,1, São Mateus
250000.0,Avenida Ragueb Chohfi,49,2,1, São Mateus
350000.0,Avenida Aricanduva,92,3,1, São Mateus
256000.0,Rua Nebulosas,43,2,1, São Mateus
210000.0,Rua Nebulosas,37,1,1, São Mateus
235000.0,Rua Iaptus,55,2,1, São Mateus
385000.0,Avenida Aricanduva,94,2,1, São Mateus
250000.0,Rua Antares,55,2,1, São Mateus
300000.0,Avenida Sapopemba,45,2,1, São Mateus
300000.0,Avenida Arraias do Araguaia,50,2,1, São Mateus
269162.14,Rua Monte Mandira,48,2,1, São Mateus
363480.64,Rua Nebulosas,55,2,1, São Mateus
250000.0,Rua Luís Botta,68,2,1, São Mateus
195000.0,Rua Antares,54,2,1, São Mateus
220000.0,Rua Pastor Agenor Caldeira Diniz,62,2,1, São Mateus
235000.0,Rua Forte do Triunfo,47,2,1, São Mateus
220000.0,Rua André de Almeida,57,2,1, São Mateus
200000.0,Rua Monte Mandira,46,2,1, São Mateus
270000.0,Avenida Sapopemba,49,2,1, São Mateus
210000.0,Rua Forte do Triunfo,78,2,1, São Mateus
250000.0,Avenida Aricanduva,73,2,1, São Mateus
259091.0,Rua Nebulosas,47,2,1, São Mateus
200000.0,Rua Monte Mandira,50,2,2, São Mateus
257982.01,Rua Pacheco Gato,45,2,1, São Mateus
260000.0,Rua Escorpião,50,2,1, São Mateus
210000.0,Rua Forte do Triunfo,48,2,1, São Mateus
250000.0,Rua Nebulosas,44,2,1, São Mateus
187000.0,Rua André de Almeida,55,2,1, São Mateus
210000.0,Rua André de Almeida,66,2,1, São Mateus
323000.0,Rua Pastor Agenor Caldeira Diniz,63,2,1, São Mateus
250000.0,Rua Escorpião,55,2,1, São Mateus
200000.0,Rua Nebulosas,55,2,1, São Mateus
190000.0,Rua Pacheco Gato,46,2,1, São Mateus
190000.0,Rua Pacheco Gato,45,2,1, São Mateus
172000.0,Rua Perseu,51,2,1, São Mateus
180000.0,Rua André de Almeida,53,2,1, São Mateus
190000.0,Rua Monte Mandira,49,2,1, São Mateus
266000.0,Rua Nebulosas,46,2,1, São Mateus
352000.0,Avenida Sapopemba,56,2,1, Sapopemba
550000.0,Rua José Braz de Queiroz,85,3,0, Sapopemba
269960.07,Rua Maria Aparecida de Jesus,48,2,1, Sapopemba
530000.0,Avenida Fagundes Filho,62,2,1, Saúde
680000.0,Rua Apotribu,57,2,1, Saúde
690000.0,Rua General Chagas Santos,65,2,2, Saúde
471000.0,Avenida Ireré,64,2,1, Saúde
700000.0,Rua Catulo da Paixão Cearense,72,3,2, Saúde
455000.0,Avenida Ireré,65,2,1, Saúde
1050000.0,Rua Orissanga,104,3,2, Saúde
585000.0,Rua Luís Góis,80,3,1, Saúde
751000.0,Rua Berto Conde,97,2,2, Saúde
558000.0,Rua Jaci,75,3,2, Saúde
525000.0,Rua Dias de Toledo,55,2,2, Saúde
889999.0,Rua Santo Irineu,80,2,2, Saúde
979000.0,Rua Guairá,101,3,2, Saúde
650000.0,Avenida Fagundes Filho,66,3,1, Saúde
499000.0,Rua Doutor Samuel Porto,68,2,1, Saúde
685000.0,Rua Dias de Toledo,65,2,2, Saúde
655000.0,Rua Doutor Nogueira Martins,56,2,2, Saúde
455000.0,Rua Doutor Nogueira Martins,60,2,1, Saúde
510000.0,Rua Jaci,80,3,1, Saúde
511000.0,Rua Biobedas,67,2,1, Saúde
373784.48,Avenida Jabaquara,58,1,1, Saúde
647342.66,Rua Professor Sousa Barros,80,1,1, Saúde
692000.0,Rua Catulo da Paixão Cearense,80,3,2, Saúde
850000.0,Rua Gonçalo da Cunha,68,1,1, Saúde
1596000.0,Rua Joel Jorge de Melo,125,3,2, Saúde
1440000.0,Rua Correia de Lemos,136,3,2, Saúde
850000.0,Rua Padre Machado,66,2,2, Saúde
1100000.0,Rua Guairá,101,3,2, Saúde
620000.0,Rua Major Freire,57,2,1, Saúde
650000.0,Avenida Bosque da Saúde,68,2,1, Saúde
1350000.0,Rua Afonso Celso,100,2,2, Saúde
945000.0,Rua Santo Irineu,84,3,2, Saúde
1440000.0,Rua Gonçalo da Cunha,116,2,2, Saúde
1350000.0,Rua das Uvaias,106,3,2, Saúde
650000.0,Rua Estero Belaco,64,2,2, Saúde
925000.0,Avenida Fagundes Filho,73,2,1, Saúde
485000.0,Rua General Chagas Santos,35,1,1, Saúde
1100000.0,Avenida Fagundes Filho,112,2,2, Saúde
750000.0,Rua Major Freire,98,3,3, Saúde
1100000.0,Avenida Bosque da Saúde,105,3,2, Saúde
620000.0,Avenida Piassanguaba,80,3,2, Saúde
760000.0,Rua Visconde de Inhaúma,100,3,2, Saúde
1750000.0,Alameda das Boninas,94,3,2, Saúde
1290669.44,Rua Correia de Lemos,115,2,2, Saúde
1272000.0,Rua Carneiro da Cunha,103,3,3, Saúde
410000.0,Rua dos Democratas,37,1,1, Saúde
830000.0,Rua Visconde de Inhaúma,98,3,2, Saúde
910000.0,Avenida Senador Casimiro da Rocha,85,3,1, Saúde
530000.0,Avenida Fagundes Filho,59,2,1, Saúde
853000.0,Rua Ibituruna,80,3,2, Saúde
1500000.0,Rua Correia de Lemos,115,3,2, Saúde
535000.0,Rua Lomas Valentinas,62,2,2, Saúde
750000.0,Rua Dias de Toledo,79,3,2, Saúde
640000.0,Avenida Fagundes Filho,59,2,1, Saúde
1029883.06,Rua Izar,116,3,3, Saúde
1036859.92,Rua Doutor Francisco José Longo,134,4,2, Saúde
980000.0,Avenida Itaboraí,98,3,2, Saúde
504793.64,Rua Biobedas,70,3,1, Saúde
627000.0,Rua Itapiru,55,2,1, Saúde
600000.0,Rua Fagundes Dias,60,2,1, Saúde
1330000.0,Rua Caramuru,123,4,3, Saúde
660000.0,Rua Catulo da Paixão Cearense,80,3,1, Saúde
1050000.0,Rua Correia de Lemos,122,3,2, Saúde
692000.0,Rua Juréia,65,2,1, Saúde
670000.0,Rua Jaci,78,3,2, Saúde
750000.0,Rua dos Democratas,101,3,2, Saúde
540000.0,Rua Visconde de Inhaúma,60,2,1, Saúde
1700000.0,Rua dos Democratas,200,3,3, Saúde
750000.0,Rua Bertioga,100,3,2, Saúde
620000.0,Rua Jaci,72,3,1, Saúde
490000.0,Rua dos Democratas,50,2,1, Saúde
1124651.09,Rua dos Democratas,160,4,2, Saúde
1160000.0,Rua Itaóca,100,1,2, Saúde
580000.0,Rua Carneiro da Cunha,69,3,2, Saúde
2200000.0,Rua Afonso Celso,266,4,5, Saúde
539000.0,Rua dos Miosótis,80,2,1, Saúde
420000.0,Rua dos Democratas,48,2,1, Saúde
520000.0,Rua Jaci,68,2,2, Saúde
570000.0,Rua José Vicente de Azevedo,67,2,1, Saúde
645000.0,Rua dos Caciques,61,2,2, Saúde
710000.0,Rua Rondinha,68,2,1, Saúde
1480000.0,Rua Berto Conde,200,3,2, Saúde
459000.0,Rua General Chagas Santos,32,1,1, Saúde
939412.24,Avenida Fagundes Filho,73,2,1, Saúde
850000.0,Rua Guiratinga,104,3,2, Saúde
584000.0,Rua Professor Sousa Barros,70,1,1, Saúde
500000.0,Rua Caramuru,41,1,1, Saúde
1200000.0,Rua Correia de Lemos,96,2,2, Saúde
690000.0,Rua Juréia,80,3,2, Saúde
670000.0,Rua Jaci,71,3,1, Saúde
1411307.94,Rua Major Freire,204,3,3, Saúde
1275000.0,Avenida Miguel Estefno,88,2,3, Saúde
1050000.0,Avenida Itaboraí,113,3,2, Saúde
1331384.68,Rua Ytaipu,152,2,3, Saúde
980000.0,Rua Paracatu,82,3,2, Saúde
426000.0,Rua Gonçalo da Cunha,50,2,1, Saúde
1449000.0,Alameda das Boninas,134,4,3, Saúde
780000.0,Rua Jaci,80,3,2, Saúde
380000.0,Rua Doutor Samuel Porto,40,1,1, Saúde
778749.85,Rua Padre Machado,96,2,1, Saúde
395000.0,Rua General Chagas Santos,32,1,1, Saúde
470000.0,Rua dos Democratas,48,2,1, Saúde
695000.0,Rua Major Freire,100,3,1, Saúde
600000.0,Rua Jaci,59,2,1, Saúde
780000.0,Rua Guiratinga,104,3,2, Saúde
745000.0,Rua dos Democratas,98,3,1, Saúde
1100000.0,Avenida Bosque da Saúde,104,4,2, Saúde
850000.0,Avenida Itaboraí,99,3,1, Saúde
790000.0,Rua Potenji,68,2,1, Saúde
700000.0,Avenida Ceci,110,3,2, Saúde
390000.0,Rua Doutor Nogueira Martins,55,2,1, Saúde
440000.0,Avenida Itaboraí,48,2,1, Saúde
560000.0,Rua General Chagas Santos,77,2,1, Saúde
1200000.0,Rua Pageú,100,3,3, Saúde
850000.0,Rua Francisco Mesquita,108,3,2, Saúde
680000.0,Rua Juréia,74,3,2, Saúde
1290000.0,Rua das Uvaias,106,4,2, Saúde
530000.0,Rua das Camélias,45,1,1, Saúde
1080000.0,Rua Pageú,101,3,2, Saúde
930000.0,Rua Guarujá,117,3,2, Saúde
700000.0,Rua Professor Aprígio Gonzaga,72,3,1, Saúde
640000.0,Rua Biobedas,73,3,1, Saúde
1350000.0,Rua Orissanga,110,4,2, Saúde
1350000.0,Alameda das Boninas,133,3,2, Saúde
750000.0,Avenida Afonso Mariano Fagundes,97,3,3, Saúde
745000.0,Rua Itapiru,78,3,2, Saúde
900000.0,Rua Professor Sousa Barros,120,2,2, Saúde
647404.38,Rua Araçoiaba,72,2,1, Saúde
450000.0,Rua Paracatu,62,2,1, Saúde
436309.88,Rua dos Democratas,50,2,1, Saúde
426000.0,Rua dos Democratas,48,2,1, Saúde
830000.0,Avenida Ceci,115,3,2, Saúde
450000.0,Rua Ibituruna,61,2,1, Saúde
470000.0,Rua Doutor Nogueira Martins,63,3,1, Saúde
970000.0,Rua Jaci,84,3,2, Saúde
855000.0,Rua Ouvidor Peleja,112,3,2, Saúde
635000.0,Rua Jaci,79,3,2, Saúde
680000.0,Rua Carneiro da Cunha,69,2,1, Saúde
810000.0,Avenida Bosque da Saúde,87,3,2, Saúde
600000.0,Rua Bertioga,58,2,1, Saúde
800000.0,Rua Itapiru,70,3,2, Saúde
560000.0,Rua Itajibá,50,2,1, Saúde
500000.0,Rua Ouvidor Peleja,54,2,1, Saúde
510000.0,Rua Padre Machado,55,2,1, Saúde
490000.0,Rua Professor Sousa Barros,52,2,1, Saúde
860000.0,Avenida Fagundes Filho,90,3,2, Saúde
540000.0,Avenida Miruna,78,2,1, Saúde
1100000.0,Avenida Itaboraí,113,3,2, Saúde
530000.0,Rua Major Freire,76,3,2, Saúde
520000.0,Rua Ibituruna,66,2,2, Saúde
900000.0,Rua das Uvaias,106,3,2, Saúde
481818.0,Rua Mauro,58,2,1, Saúde
1000000.0,Rua dos Democratas,160,4,2, Saúde
1350000.0,Rua General Chagas Santos,122,3,3, Saúde
470000.0,Rua dos Caciques,64,2,2, Saúde
1650000.0,Rua Afonso Celso,150,3,3, Saúde
1430000.0,Rua Correia de Lemos,115,3,2, Saúde
930000.0,Avenida Bosque da Saúde,78,2,2, Saúde
410000.0,Rua Jaci,64,2,0, Saúde
1200000.0,Rua Correia de Lemos,120,4,3, Saúde
680000.0,Alameda dos Tacaúnas,101,3,1, Saúde
460678.03,Avenida Ireré,75,2,2, Saúde
385000.0,Rua Jaci,63,2,1, Saúde
1200000.0,Rua Ouvidor Peleja,107,3,2, Saúde
890000.0,Rua das Uvaias,170,4,1, Saúde
550000.0,Rua Ouvidor Peleja,54,2,1, Saúde
780000.0,Avenida Bosque da Saúde,86,3,2, Saúde
900000.0,Rua Guairá,76,3,2, Saúde
450000.0,Rua Pageú,50,2,1, Saúde
1100000.0,Rua dos Heliotrópios,120,2,2, Saúde
1600000.0,Rua Juá,115,3,4, Saúde
900000.0,Rua das Rosas,107,4,1, Saúde
450000.0,Avenida Fagundes Filho,63,2,1, Saúde
450000.0,Avenida Miruna,63,1,1, Saúde
659694.42,Avenida Ceci,80,2,1, Saúde
899000.0,Rua Gonçalo da Cunha,68,2,1, Saúde
1085000.0,Avenida Jurema,127,4,1, Saúde
1650000.0,Avenida Afonso Mariano Fagundes,200,3,4, Saúde
585000.0,Rua Caramuru,42,1,1, Saúde
1720000.0,Rua Izar,215,3,4, Saúde
550000.0,Rua das Uvaias,68,2,1, Saúde
1000000.0,Avenida Ireré,120,3,1, Saúde
750000.0,Rua Berto Conde,100,3,2, Saúde
540000.0,Rua Guiratinga,50,2,1, Saúde
473800.0,Avenida Ireré,62,2,1, Saúde
435000.0,Avenida Bosque da Saúde,52,2,1, Saúde
830000.0,Rua Guairá,79,3,2, Saúde
540000.0,Rua Paracatu,85,2,1, Saúde
590000.0,Rua dos Jacintos,78,2,1, Saúde
695000.0,Rua Afonso Celso,120,3,0, Saúde
490000.0,Rua Engenheiro João Monteiro da Gama,72,2,0, Saúde
600000.0,Rua Itapiru,60,2,1, Saúde
455000.0,Rua Gonçalo da Cunha,48,2,1, Saúde
775000.0,Rua Itapiru,77,3,2, Saúde
1200000.0,Avenida Ireré,140,3,2, Saúde
529000.0,Rua Catulo da Paixão Cearense,63,2,2, Saúde
600000.0,Rua Padre Machado,66,2,1, Saúde
480000.0,Rua Pirituba,76,3,1, Saúde
485000.0,Rua Dias de Toledo,41,1,1, Saúde
750000.0,Rua Itapiru,78,2,2, Saúde
890000.0,Rua das Uvaias,190,3,1, Saúde
630000.0,Avenida Moaci,88,2,0, Saúde
475848.88,Rua Paranapanema,58,2,1, Saúde
1280000.0,Rua Dias de Toledo,119,2,3, Saúde
580000.0,Rua Visconde de Inhaúma,50,2,1, Saúde
600000.0,Rua Lomas Valentinas,63,2,2, Saúde
680000.0,Rua General Chagas Santos,78,2,1, Saúde
585000.0,Avenida Jabaquara,67,2,1, Saúde
1200000.0,Rua Comendador João Gabriel,226,4,3, Saúde
447267.41,Avenida Doutor Ricardo Jafet,64,2,1, Saúde
425000.0,Rua dos Democratas,50,2,1, Saúde
420000.0,Avenida Doutor Ricardo Jafet,84,2,1, Saúde
583000.0,Rua das Camélias,56,1,0, Saúde
560000.0,Rua dos Democratas,67,3,1, Saúde
1100000.0,Rua Guarujá,150,3,3, Saúde
780000.0,Rua Berto Conde,100,3,2, Saúde
463500.0,Avenida Jabaquara,77,2,0, Saúde
480000.0,Rua Paranapanema,58,2,1, Saúde
395000.0,Avenida Jabaquara,82,3,0, Saúde
650000.0,Rua Correia de Lemos,69,2,1, Saúde
380000.0,Avenida Jabaquara,65,2,0, Saúde
540000.0,Avenida Bosque da Saúde,55,2,1, Saúde
589000.0,Avenida Miruna,100,2,1, Saúde
500000.0,Rua Guiratinga,63,2,1, Saúde
400000.0,Avenida Itaboraí,50,2,1, Saúde
601500.0,Rua Jaci,70,2,1, Saúde
373066.01,Alameda dos Guaiós,48,1,1, Saúde
720000.0,Rua Jaci,74,3,2, Saúde
1850000.0,Rua General Chagas Santos,132,3,5, Saúde
385000.0,Avenida Itaboraí,65,3,0, Saúde
500000.0,Avenida Senador Casimiro da Rocha,40,1,1, Saúde
440000.0,Avenida Itaboraí,50,2,1, Saúde
1120000.0,Rua Dias de Toledo,98,2,1, Saúde
700000.0,Rua Itapiru,70,2,2, Saúde
730000.0,Rua Itapiru,70,2,2, Saúde
495000.0,Avenida Bosque da Saúde,58,2,1, Saúde
937000.0,Alameda dos Guatás,120,3,1, Saúde
695000.0,Avenida Fagundes Filho,124,3,1, Saúde
730000.0,Rua Berto Conde,103,3,2, Saúde
1200000.0,Rua Pirituba,144,3,2, Saúde
1100000.0,Avenida Miguel Estefno,140,3,3, Saúde
545000.0,Rua Caramuru,55,2,1, Saúde
440000.0,Rua Bertioga,36,1,0, Saúde
1250000.0,Rua dos Democratas,140,3,2, Saúde
889000.0,Rua Guarujá,117,3,2, Saúde
1060000.0,Rua Visconde de Inhaúma,100,3,2, Saúde
1600000.0,Rua Bertioga,220,3,3, Saúde
550000.0,Rua Catulo da Paixão Cearense,62,2,2, Saúde
1276595.74,Rua Doutor Samuel Porto,143,3,3, Saúde
585000.0,Rua Doutor Maurício de Lacerda,59,2,2, Saúde
545000.0,Rua Salvador de Edra,70,2,1, Saúde
900000.0,Rua Catulo da Paixão Cearense,117,3,3, Saúde
1020000.0,Rua Joel Jorge de Melo,92,3,2, Saúde
530000.0,Rua Doutor Samuel Porto,52,2,1, Saúde
900000.0,Rua dos Democratas,100,3,1, Saúde
920000.0,Rua Catulo da Paixão Cearense,119,3,4, Saúde
515000.0,Avenida Jabaquara,82,2,1, Saúde
645000.0,Rua Major Freire,88,3,2, Saúde
713976.67,Avenida Moaci,78,2,1, Saúde
950000.0,Rua dos Democratas,160,4,2, Saúde
1200000.0,Rua Guapiaçu,124,3,3, Saúde
750000.0,Rua Luís Góis,84,2,1, Saúde
520000.0,Avenida Fagundes Filho,66,2,1, Saúde
1200000.0,Rua Guapiaçu,126,3,3, Saúde
560000.0,Avenida Senador Casimiro da Rocha,90,2,1, Saúde
431000.0,Rua Correia de Lemos,50,2,1, Saúde
570000.0,Rua Orissanga,90,2,1, Saúde
495000.0,Rua Doutor Nogueira Martins,62,3,1, Saúde
520000.0,Avenida Fagundes Filho,60,2,1, Saúde
929000.0,Rua Pageú,100,3,2, Saúde
420000.0,Avenida Itaboraí,60,2,1, Saúde
565000.0,Rua Pitangueiras,70,2,1, Saúde
408000.0,Rua Estero Belaco,56,2,1, Saúde
520000.0,Rua Jaci,67,2,1, Saúde
925000.0,Rua Itapiru,160,3,1, Saúde
531000.0,Praça Guacunduva,65,2,1, Saúde
500000.0,Rua dos Democratas,61,2,1, Saúde
477000.0,Rua Santo Irineu,60,2,1, Saúde
692000.0,Rua Fiação da Saúde,90,3,0, Saúde
600000.0,Rua Jaci,85,3,2, Saúde
450000.0,Rua Jaci,68,2,1, Saúde
549000.0,Rua Ibituruna,60,2,1, Saúde
1280000.0,Avenida Jurema,127,2,1, Saúde
850000.0,Rua Rondinha,126,3,2, Saúde
500000.0,Rua Décio,71,2,1, Saúde
405000.0,Rua Ararapira,54,2,1, Saúde
478000.0,Rua Correia de Lemos,50,2,1, Saúde
410000.0,Rua Padre Machado,56,1,2, Saúde
600000.0,Avenida Miruna,101,2,1, Saúde
440000.0,Rua Sebastião Guimarães Correa,39,1,1, Saúde
454198.4,Rua Mauro,68,2,1, Saúde
585000.0,Rua das Camélias,83,3,0, Saúde
720000.0,Rua dos Jacintos,92,3,1, Saúde
520000.0,Avenida Ceci,80,2,1, Saúde
376581.15,Rua Luís Góis,60,2,1, Saúde
720000.0,Rua Santo Irineu,79,2,2, Saúde
600000.0,Rua Doutor Francisco José Longo,58,2,2, Saúde
590000.0,Rua Major Freire,83,3,2, Saúde
600000.0,Rua Professor Sousa Barros,68,1,1, Saúde
840000.0,Rua Joel Jorge de Melo,90,3,2, Saúde
639311.72,Avenida Miguel Estefno,72,3,2, Saúde
830000.0,Rua Professor Aprígio Gonzaga,73,3,2, Saúde
590000.0,Avenida Odila,70,2,1, Saúde
429503.8,Rua General Chagas Santos,60,2,0, Saúde
670000.0,Rua Quinze de Setembro,73,2,2, Saúde
576915.0,Rua Galeazzo Alessi,63,2,1, Saúde
890000.0,Avenida Piassanguaba,107,3,1, Saúde
480000.0,Rua Pageú,49,2,1, Saúde
649214.22,Rua Major Freire,85,3,2, Saúde
845000.0,Rua Paracatu,86,3,2, Saúde
485000.0,Rua dos Democratas,65,3,1, Saúde
570000.0,Avenida Jabaquara,94,2,1, Saúde
400000.0,Avenida Jabaquara,28,0,0, Saúde
440000.0,Rua dos Democratas,50,2,1, Saúde
380000.0,Rua Bertioga,40,2,0, Saúde
760000.0,Rua Ararapira,97,3,2, Saúde
480000.0,Rua Doutor Nogueira Martins,56,2,2, Saúde
498000.0,Rua dos Democratas,65,3,1, Saúde
530000.0,Rua Professor Aprígio Gonzaga,72,3,1, Saúde
405000.0,Rua Bertioga,38,2,0, Saúde
1430000.0,Rua Major Freire,160,3,2, Saúde
400000.0,Rua Mauro,56,2,1, Saúde
390000.0,Rua Doutor Nogueira Martins,50,2,1, Saúde
1090000.0,Avenida Itaboraí,113,4,2, Saúde
480000.0,Rua Ouvidor Peleja,56,2,1, Saúde
620000.0,Rua Paracatu,70,2,1, Saúde
850000.0,Rua Correia de Lemos,98,3,2, Saúde
500000.0,Rua dos Democratas,65,3,1, Saúde
480000.0,Rua Brás Sangiovanni,61,2,1, Saúde
812000.0,Rua dos Caciques,85,2,2, Saúde
690000.0,Rua Professor Aprígio Gonzaga,73,2,1, Saúde
400000.0,Avenida Jabaquara,83,2,0, Saúde
600000.0,Rua das Uvaias,74,3,1, Saúde
550000.0,Rua Major Freire,80,3,2, Saúde
589000.0,Rua Major Freire,59,2,2, Saúde
619000.0,Rua Galeazzo Alessi,89,3,1, Saúde
462000.0,Avenida Itaboraí,59,2,1, Saúde
400000.0,Rua Jaci,68,2,1, Saúde
890000.0,Rua Professor Sousa Barros,81,1,2, Saúde
830000.0,Rua dos Democratas,138,4,2, Saúde
905000.0,Rua Guairá,101,3,2, Saúde
417000.0,Rua Doutor Nogueira Martins,62,2,1, Saúde
1300000.0,Rua Guiratinga,99,3,2, Saúde
790000.0,Avenida Itaboraí,85,3,2, Saúde
990000.0,Rua Guarujá,147,3,3, Saúde
620000.0,Rua Caramuru,107,3,0, Saúde
1100000.0,Rua Juá,115,4,4, Saúde
1080000.0,Rua dos Democratas,139,4,2, Saúde
841000.0,Avenida Fagundes Filho,74,2,1, Saúde
750000.0,Avenida Afonso Mariano Fagundes,97,4,3, Saúde
660000.0,Rua Ararapira,74,3,2, Saúde
779979.73,Rua Caramuru,85,3,2, Saúde
300000.0,Rua Doutor Tomaz de Lima,57,2,0, Sé
372494.39,Rua Glicério,45,2,1, Sé
259900.0,Rua Tabatinguera,23,1,0, Sé
375000.0,Rua Glicério,59,2,1, Sé
636000.0,Rua Glicério,60,2,1, Sé
399900.0,Rua Glicério,50,2,1, Sé
275000.0,Rua Glicério,38,1,0, Sé
300000.0,Rua Glicério,38,1,0, Sé
378823.82,Rua Glicério,53,2,1, Sé
393000.0,Rua Glicério,43,2,1, Sé
328000.0,Rua Glicério,45,2,1, Sé
280000.0,Rua da Glória,28,1,0, Sé
450000.0,Rua Glicério,55,2,1, Sé
373000.0,Rua Glicério,48,2,1, Sé
479000.0,Rua Glicério,60,3,1, Sé
269000.0,Rua Tabatinguera,22,1,0, Sé
563799.0,Rua Glicério,53,2,1, Sé
300000.0,Rua Glicério,45,2,1, Sé
345000.0,Rua Glicério,45,1,1, Sé
350000.0,Rua da Glória,29,1,0, Sé
306769.02,Rua Glicério,48,1,0, Sé
260000.0,Rua dos Estudantes,27,1,0, Sé
370000.0,Rua Oscar Cintra Gordinho,100,2,0, Sé
275000.0,Rua Tabatinguera,22,0,0, Sé
569999.0,Rua Tabatinguera,110,4,1, Sé
350000.0,Rua Conselheiro Furtado,26,1,0, Sé
480000.0,Praça Almeida Júnior,120,3,0, Sé
460000.0,Rua Glicério,55,2,1, Sé
300000.0,Rua Boa Vista,250,0,0, Sé
390000.0,Avenida Rangel Pestana,93,2,0, Sé
330000.0,Rua Senador Feijó,70,2,0, Sé
450000.0,Parque Dom Pedro II,100,3,0, Sé
479000.0,Rua Antônio Pais,105,3,0, Sé
241697.72,Avenida Rangel Pestana,50,1,0, Sé
450000.0,Rua Frederico Alvarenga,76,2,0, Sé
299000.0,Rua Santa Luzia,57,1,0, Sé
